clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,9,2,2015
293,Atlético-PR,9,6,2015
314,Avaí,9,12,2015
315,Chapecoense,9,9,2015
264,Corinthians,9,7,2015
294,Coritiba,9,18,2015
283,Cruzeiro,9,13,2015
316,Figueirense,9,16,2015
262,Flamengo,9,17,2015
266,Fluminense,9,3,2015
290,Goiás,9,15,2015
284,Grêmio,9,5,2015
285,Internacional,9,10,2015
317,Joinville,9,20,2015
275,Palmeiras,9,11,2015
303,PontePreta,9,8,2015
277,Santos,9,14,2015
276,SãoPaulo,9,4,2015
292,Sport,9,1,2015
267,Vasco,9,19,2015
