clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,17,1,2015
293,Atlético-PR,17,6,2015
314,Avaí,17,16,2015
315,Chapecoense,17,9,2015
264,Corinthians,17,2,2015
294,Coritiba,17,20,2015
283,Cruzeiro,17,11,2015
316,Figueirense,17,15,2015
262,Flamengo,17,13,2015
266,Fluminense,17,4,2015
290,Goiás,17,17,2015
284,Grêmio,17,3,2015
285,Internacional,17,12,2015
317,Joinville,17,18,2015
275,Palmeiras,17,7,2015
303,PontePreta,17,10,2015
277,Santos,17,14,2015
276,SãoPaulo,17,8,2015
292,Sport,17,5,2015
267,Vasco,17,19,2015
