clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,37,2,2015
293,Atlético-PR,37,9,2015
314,Avaí,37,16,2015
315,Chapecoense,37,14,2015
264,Corinthians,37,1,2015
294,Coritiba,37,15,2015
283,Cruzeiro,37,8,2015
316,Figueirense,37,17,2015
262,Flamengo,37,12,2015
266,Fluminense,37,13,2015
290,Goiás,37,19,2015
284,Grêmio,37,3,2015
285,Internacional,37,5,2015
317,Joinville,37,20,2015
275,Palmeiras,37,11,2015
303,PontePreta,37,10,2015
277,Santos,37,7,2015
276,SãoPaulo,37,4,2015
292,Sport,37,6,2015
267,Vasco,37,18,2015
