clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,11,1,2015
293,Atlético-PR,11,6,2015
314,Avaí,11,13,2015
315,Chapecoense,11,9,2015
264,Corinthians,11,5,2015
294,Coritiba,11,19,2015
283,Cruzeiro,11,12,2015
316,Figueirense,11,11,2015
262,Flamengo,11,15,2015
266,Fluminense,11,4,2015
290,Goiás,11,16,2015
284,Grêmio,11,2,2015
285,Internacional,11,14,2015
317,Joinville,11,20,2015
275,Palmeiras,11,7,2015
303,PontePreta,11,10,2015
277,Santos,11,17,2015
276,SãoPaulo,11,8,2015
292,Sport,11,3,2015
267,Vasco,11,18,2015
