clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,31,2,2015
293,Atlético-PR,31,13,2015
314,Avaí,31,16,2015
315,Chapecoense,31,14,2015
264,Corinthians,31,1,2015
294,Coritiba,31,17,2015
283,Cruzeiro,31,11,2015
316,Figueirense,31,15,2015
262,Flamengo,31,10,2015
266,Fluminense,31,12,2015
290,Goiás,31,18,2015
284,Grêmio,31,3,2015
285,Internacional,31,7,2015
317,Joinville,31,19,2015
275,Palmeiras,31,5,2015
303,PontePreta,31,8,2015
277,Santos,31,4,2015
276,SãoPaulo,31,6,2015
292,Sport,31,9,2015
267,Vasco,31,20,2015
