clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,36,2,2015
293,Atlético-PR,36,12,2015
314,Avaí,36,17,2015
315,Chapecoense,36,13,2015
264,Corinthians,36,1,2015
294,Coritiba,36,15,2015
283,Cruzeiro,36,8,2015
316,Figueirense,36,16,2015
262,Flamengo,36,11,2015
266,Fluminense,36,14,2015
290,Goiás,36,19,2015
284,Grêmio,36,3,2015
285,Internacional,36,5,2015
317,Joinville,36,20,2015
275,Palmeiras,36,10,2015
303,PontePreta,36,9,2015
277,Santos,36,6,2015
276,SãoPaulo,36,4,2015
292,Sport,36,7,2015
267,Vasco,36,18,2015
