clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,4,5,2015
293,Atlético-PR,4,1,2015
314,Avaí,4,7,2015
315,Chapecoense,4,10,2015
264,Corinthians,4,8,2015
294,Coritiba,4,16,2015
283,Cruzeiro,4,19,2015
316,Figueirense,4,15,2015
262,Flamengo,4,18,2015
266,Fluminense,4,9,2015
290,Goiás,4,4,2015
284,Grêmio,4,13,2015
285,Internacional,4,14,2015
317,Joinville,4,20,2015
275,Palmeiras,4,11,2015
303,PontePreta,4,3,2015
277,Santos,4,12,2015
276,SãoPaulo,4,6,2015
292,Sport,4,2,2015
267,Vasco,4,17,2015
