clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,16,1,2015
293,Atlético-PR,16,5,2015
314,Avaí,16,16,2015
315,Chapecoense,16,9,2015
264,Corinthians,16,2,2015
294,Coritiba,16,20,2015
283,Cruzeiro,16,14,2015
316,Figueirense,16,12,2015
262,Flamengo,16,11,2015
266,Fluminense,16,3,2015
290,Goiás,16,17,2015
284,Grêmio,16,8,2015
285,Internacional,16,10,2015
317,Joinville,16,18,2015
275,Palmeiras,16,6,2015
303,PontePreta,16,13,2015
277,Santos,16,15,2015
276,SãoPaulo,16,7,2015
292,Sport,16,4,2015
267,Vasco,16,19,2015
