clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,30,1,2019
263,Botafogo,30,13,2019
264,Corinthians,30,5,2019
265,Bahia,30,8,2019
266,Fluminense,30,16,2019
267,Vasco,30,11,2019
275,Palmeiras,30,2,2019
276,São Paulo,30,4,2019
277,Santos,30,3,2019
282,Atlético-MG,30,12,2019
283,Cruzeiro,30,17,2019
284,Grêmio,30,7,2019
285,Internacional,30,6,2019
290,Goiás,30,10,2019
293,Athlético-PR,30,9,2019
314,Avaí,30,20,2019
315,Chapecoense,30,19,2019
341,CSA,30,18,2019
354,Ceará,30,15,2019
356,Fortaleza,30,14,2019
