clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,21,1,2019
263,Botafogo,21,11,2019
264,Corinthians,21,4,2019
265,Bahia,21,8,2019
266,Fluminense,21,16,2019
267,Vasco,21,13,2019
275,Palmeiras,21,2,2019
276,São Paulo,21,6,2019
277,Santos,21,3,2019
282,Atlético-MG,21,10,2019
283,Cruzeiro,21,17,2019
284,Grêmio,21,7,2019
285,Internacional,21,5,2019
290,Goiás,21,12,2019
293,Athlético-PR,21,9,2019
314,Avaí,21,19,2019
315,Chapecoense,21,20,2019
341,CSA,21,18,2019
354,Ceará,21,14,2019
356,Fortaleza,21,15,2019
