clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,12,3,2019
263,Botafogo,12,10,2019
264,Corinthians,12,8,2019
265,Bahia,12,12,2019
266,Fluminense,12,17,2019
267,Vasco,12,15,2019
275,Palmeiras,12,2,2019
276,São Paulo,12,5,2019
277,Santos,12,1,2019
282,Atlético-MG,12,4,2019
283,Cruzeiro,12,16,2019
284,Grêmio,12,11,2019
285,Internacional,12,6,2019
290,Goiás,12,9,2019
293,Athlético-PR,12,7,2019
314,Avaí,12,20,2019
315,Chapecoense,12,18,2019
341,CSA,12,19,2019
354,Ceará,12,13,2019
356,Fortaleza,12,14,2019
