clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,37,1,2019
263,Botafogo,37,15,2019
264,Corinthians,37,7,2019
265,Bahia,37,11,2019
266,Fluminense,37,14,2019
267,Vasco,37,13,2019
275,Palmeiras,37,3,2019
276,São Paulo,37,6,2019
277,Santos,37,2,2019
282,Atlético-MG,37,12,2019
283,Cruzeiro,37,17,2019
284,Grêmio,37,4,2019
285,Internacional,37,8,2019
290,Goiás,37,10,2019
293,Athlético-PR,37,5,2019
314,Avaí,37,20,2019
315,Chapecoense,37,19,2019
341,CSA,37,18,2019
354,Ceará,37,16,2019
356,Fortaleza,37,9,2019
