clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,16,2,2019
263,Botafogo,16,9,2019
264,Corinthians,16,6,2019
265,Bahia,16,10,2019
266,Fluminense,16,18,2019
267,Vasco,16,15,2019
275,Palmeiras,16,3,2019
276,São Paulo,16,5,2019
277,Santos,16,1,2019
282,Atlético-MG,16,4,2019
283,Cruzeiro,16,16,2019
284,Grêmio,16,13,2019
285,Internacional,16,7,2019
290,Goiás,16,12,2019
293,Athlético-PR,16,8,2019
314,Avaí,16,20,2019
315,Chapecoense,16,17,2019
341,CSA,16,19,2019
354,Ceará,16,11,2019
356,Fortaleza,16,14,2019
