clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,11,13,2018
282,Atlético-MG,11,2,2018
293,Atlético-PR,11,17,2018
265,Bahia,11,18,2018
263,Botafogo,11,12,2018
354,Ceará,11,20,2018
315,Chapecoense,11,14,2018
264,Corinthians,11,9,2018
283,Cruzeiro,11,8,2018
262,Flamengo,11,1,2018
266,Fluminense,11,11,2018
284,Grêmio,11,4,2018
285,Internacional,11,5,2018
275,Palmeiras,11,6,2018
289,Paraná,11,19,2018
277,Santos,11,16,2018
276,SãoPaulo,11,3,2018
292,Sport,11,7,2018
267,Vasco,11,10,2018
287,Vitória,11,15,2018
