clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,13,16,2018
282,Atlético-MG,13,3,2018
293,Atlético-PR,13,18,2018
265,Bahia,13,17,2018
263,Botafogo,13,10,2018
354,Ceará,13,20,2018
315,Chapecoense,13,15,2018
264,Corinthians,13,8,2018
283,Cruzeiro,13,6,2018
262,Flamengo,13,1,2018
266,Fluminense,13,13,2018
284,Grêmio,13,4,2018
285,Internacional,13,5,2018
275,Palmeiras,13,7,2018
289,Paraná,13,19,2018
277,Santos,13,12,2018
276,SãoPaulo,13,2,2018
292,Sport,13,9,2018
267,Vasco,13,11,2018
287,Vitória,13,14,2018
