clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,16,10,2018
282,Atlético-MG,16,4,2018
293,Atlético-PR,16,18,2018
265,Bahia,16,11,2018
263,Botafogo,16,13,2018
354,Ceará,16,20,2018
315,Chapecoense,16,17,2018
264,Corinthians,16,7,2018
283,Cruzeiro,16,8,2018
262,Flamengo,16,1,2018
266,Fluminense,16,9,2018
284,Grêmio,16,5,2018
285,Internacional,16,3,2018
275,Palmeiras,16,6,2018
289,Paraná,16,19,2018
277,Santos,16,16,2018
276,SãoPaulo,16,2,2018
292,Sport,16,14,2018
267,Vasco,16,12,2018
287,Vitória,16,15,2018
