clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,21,9,2018
282,Atlético-MG,21,6,2018
293,Atlético-PR,21,15,2018
265,Bahia,21,13,2018
263,Botafogo,21,14,2018
354,Ceará,21,19,2018
315,Chapecoense,21,16,2018
264,Corinthians,21,8,2018
283,Cruzeiro,21,7,2018
262,Flamengo,21,3,2018
266,Fluminense,21,10,2018
284,Grêmio,21,5,2018
285,Internacional,21,2,2018
275,Palmeiras,21,4,2018
289,Paraná,21,20,2018
277,Santos,21,11,2018
276,SãoPaulo,21,1,2018
292,Sport,21,18,2018
267,Vasco,21,12,2018
287,Vitória,21,17,2018
