clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,23,9,2018
282,Atlético-MG,23,6,2018
293,Atlético-PR,23,13,2018
265,Bahia,23,11,2018
263,Botafogo,23,15,2018
354,Ceará,23,19,2018
315,Chapecoense,23,17,2018
264,Corinthians,23,8,2018
283,Cruzeiro,23,7,2018
262,Flamengo,23,4,2018
266,Fluminense,23,12,2018
284,Grêmio,23,5,2018
285,Internacional,23,1,2018
275,Palmeiras,23,3,2018
289,Paraná,23,20,2018
277,Santos,23,10,2018
276,SãoPaulo,23,2,2018
292,Sport,23,18,2018
267,Vasco,23,16,2018
287,Vitória,23,14,2018
