clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,34,19,2018
282,Atlético-MG,34,6,2018
293,Atlético-PR,34,8,2018
265,Bahia,34,10,2018
263,Botafogo,34,11,2018
354,Ceará,34,16,2018
315,Chapecoense,34,17,2018
264,Corinthians,34,13,2018
283,Cruzeiro,34,7,2018
262,Flamengo,34,3,2018
266,Fluminense,34,12,2018
284,Grêmio,34,4,2018
285,Internacional,34,2,2018
275,Palmeiras,34,1,2018
289,Paraná,34,20,2018
277,Santos,34,9,2018
276,SãoPaulo,34,5,2018
292,Sport,34,15,2018
267,Vasco,34,14,2018
287,Vitória,34,18,2018
