clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,10,11,2018
282,Atlético-MG,10,4,2018
293,Atlético-PR,10,17,2018
265,Bahia,10,19,2018
263,Botafogo,10,13,2018
354,Ceará,10,20,2018
315,Chapecoense,10,16,2018
264,Corinthians,10,9,2018
283,Cruzeiro,10,5,2018
262,Flamengo,10,1,2018
266,Fluminense,10,10,2018
284,Grêmio,10,7,2018
285,Internacional,10,8,2018
275,Palmeiras,10,3,2018
289,Paraná,10,18,2018
277,Santos,10,14,2018
276,SãoPaulo,10,6,2018
292,Sport,10,2,2018
267,Vasco,10,12,2018
287,Vitória,10,15,2018
