clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,18,12,2018
282,Atlético-MG,18,5,2018
293,Atlético-PR,18,17,2018
265,Bahia,18,9,2018
263,Botafogo,18,11,2018
354,Ceará,18,19,2018
315,Chapecoense,18,13,2018
264,Corinthians,18,7,2018
283,Cruzeiro,18,8,2018
262,Flamengo,18,2,2018
266,Fluminense,18,10,2018
284,Grêmio,18,4,2018
285,Internacional,18,3,2018
275,Palmeiras,18,6,2018
289,Paraná,18,20,2018
277,Santos,18,18,2018
276,SãoPaulo,18,1,2018
292,Sport,18,15,2018
267,Vasco,18,14,2018
287,Vitória,18,16,2018
