clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,22,12,2018
282,Atlético-MG,22,6,2018
293,Atlético-PR,22,10,2018
265,Bahia,22,14,2018
263,Botafogo,22,16,2018
354,Ceará,22,19,2018
315,Chapecoense,22,17,2018
264,Corinthians,22,8,2018
283,Cruzeiro,22,7,2018
262,Flamengo,22,3,2018
266,Fluminense,22,11,2018
284,Grêmio,22,4,2018
285,Internacional,22,2,2018
275,Palmeiras,22,5,2018
289,Paraná,22,20,2018
277,Santos,22,9,2018
276,SãoPaulo,22,1,2018
292,Sport,22,18,2018
267,Vasco,22,15,2018
287,Vitória,22,13,2018
