clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,33,19,2018
282,Atlético-MG,33,6,2018
293,Atlético-PR,33,7,2018
265,Bahia,33,11,2018
263,Botafogo,33,12,2018
354,Ceará,33,14,2018
315,Chapecoense,33,17,2018
264,Corinthians,33,13,2018
283,Cruzeiro,33,9,2018
262,Flamengo,33,3,2018
266,Fluminense,33,10,2018
284,Grêmio,33,4,2018
285,Internacional,33,2,2018
275,Palmeiras,33,1,2018
289,Paraná,33,20,2018
277,Santos,33,8,2018
276,SãoPaulo,33,5,2018
292,Sport,33,16,2018
267,Vasco,33,15,2018
287,Vitória,33,18,2018
