clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,14,17,2018
282,Atlético-MG,14,5,2018
293,Atlético-PR,14,19,2018
265,Bahia,14,14,2018
263,Botafogo,14,12,2018
354,Ceará,14,20,2018
315,Chapecoense,14,15,2018
264,Corinthians,14,9,2018
283,Cruzeiro,14,4,2018
262,Flamengo,14,1,2018
266,Fluminense,14,11,2018
284,Grêmio,14,7,2018
285,Internacional,14,3,2018
275,Palmeiras,14,6,2018
289,Paraná,14,18,2018
277,Santos,14,13,2018
276,SãoPaulo,14,2,2018
292,Sport,14,10,2018
267,Vasco,14,8,2018
287,Vitória,14,16,2018
