clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,30,16,2018
282,Atlético-MG,30,6,2018
293,Atlético-PR,30,8,2018
265,Bahia,30,11,2018
263,Botafogo,30,13,2018
354,Ceará,30,14,2018
315,Chapecoense,30,18,2018
264,Corinthians,30,12,2018
283,Cruzeiro,30,10,2018
262,Flamengo,30,2,2018
266,Fluminense,30,9,2018
284,Grêmio,30,5,2018
285,Internacional,30,3,2018
275,Palmeiras,30,1,2018
289,Paraná,30,20,2018
277,Santos,30,7,2018
276,SãoPaulo,30,4,2018
292,Sport,30,19,2018
267,Vasco,30,15,2018
287,Vitória,30,17,2018
