atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
38617,Danilinho,20,2016,266,Fluminense,5,ata,0,-0.5,2.67,7.09,8.85,-1.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
50407,Marquinho,20,2016,266,Fluminense,4,mei,0,2.2,2.3,7.07,7.12,-0.05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
92497,Douglas,20,2016,266,Fluminense,4,mei,0,0.4,1.9,5.91,5.46,0.45,3,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,NA
92290,Matheus Pato,20,2016,266,Fluminense,5,ata,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
87999,Gustavo Scarpa,20,2016,266,Fluminense,4,mei,0,0.7,5.06,10.559999999999999,13.6,-3.04,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
62130,William Matheus,20,2016,266,Fluminense,2,lat,0,14.1,5.12,11.45,8.57,2.88,3,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,NA,NA
68887,Gum,20,2016,266,Fluminense,3,zag,0,6.7,3.72,15.700000000000001,15.13,0.57,0,4,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,NA,NA
68827,Renato Chaves,20,2016,266,Fluminense,3,zag,0,7.8,6.25,5.71,4.92,0.79,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA
72097,Giovanni,20,2016,266,Fluminense,2,lat,0,0,2.26,6.38,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
81951,Igor Julião,20,2016,266,Fluminense,2,lat,0,0,5.5,2.74,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37688,Cícero,20,2016,266,Fluminense,4,mei,0,1.2,3.15,8.31,9.09,-0.78,2,3,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,NA,NA
37662,Jonathan,20,2016,266,Fluminense,2,lat,0,0,2.9,9.26,9.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
49673,Júlio César,20,2016,266,Fluminense,1,gol,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
36650,Magno Alves,20,2016,266,Fluminense,5,ata,0,0,1.94,5.43,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
91815,Ygor Nogueira,20,2016,266,Fluminense,3,zag,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
94583,Pedro,20,2016,266,Fluminense,5,ata,0,0,1.2,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
92081,Richarlison ,20,2016,266,Fluminense,5,ata,0,0,1.59,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
81905,Henrique Dourado,20,2016,266,Fluminense,5,ata,0,11.9,4.03,12.11,9.51,2.6,4,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA
92438,Matheus Phillipe,20,2016,266,Fluminense,1,gol,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
88393,Ayrton ,20,2016,266,Fluminense,2,lat,0,0,4.7,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
80188,Marcos Junior,20,2016,266,Fluminense,5,ata,0,-2.8,2.45,7.16,7.38,-0.22,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,NA,NA
80370,Edson,20,2016,266,Fluminense,4,mei,0,0,2.59,6.47,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
73806,Samuel ,20,2016,266,Fluminense,5,ata,0,-0.5,0.14,2.6,2.93,-0.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
73511,Dudu,20,2016,266,Fluminense,4,mei,0,0,0.15,8.59,8.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
71892,Wellington Silva,20,2016,266,Fluminense,2,lat,0,7.1,5.56,14.01,12.77,1.24,4,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,NA,NA
73513,Maranhão,20,2016,266,Fluminense,4,mei,0,0,-0.07,1.95,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38431,Diego Cavalieri,20,2016,266,Fluminense,1,gol,0,5,4,11.719999999999999,10.79,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA
40025,Levir Culpi,20,2016,266,Fluminense,6,tec,0,5.39,3.71,13.49,13.11,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
42222,Osvaldo,20,2016,266,Fluminense,5,ata,0,0,1.06,6.16,6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
