rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
31,262,285,0,1,Flamengo,Internacional,2015,18/10/2015 16:00,Maracanã
31,276,267,2,2,São Paulo,Vasco,2015,18/10/2015 16:00,Morumbi
31,277,290,3,1,Santos,Goiás,2015,18/10/2015 17:00,Vila Belmiro
31,283,266,2,0,Cruzeiro,Fluminense,2015,18/10/2015 11:00,Mineirão
31,284,315,2,3,Grêmio,Chapecoense,2015,18/10/2015 17:00,Arena do Grêmio
31,292,282,4,1,Sport,Atlético-MG,2015,18/10/2015 18:30,Ilha do Retiro
31,293,264,1,4,Atlético-PR,Corinthians,2015,18/10/2015 16:00,Arena da Baixada
31,303,294,3,0,Ponte Preta,Coritiba,2015,18/10/2015 11:00,Moisés Lucarelli
31,314,275,1,3,Avaí,Palmeiras,2015,17/10/2015 18:30,Ressacada
31,317,316,1,0,Joinville,Figueirense,2015,17/10/2015 21:00,Arena Joinville
