rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
23,266,262,1,3,Fluminense,Flamengo,2015,06/09/2015 16:00,Maracanã
23,267,282,1,2,Vasco,Atlético-MG,2015,05/09/2015 19:30,Maracanã
23,275,264,3,3,Palmeiras,Corinthians,2015,06/09/2015 16:00,Allianz Parque
23,276,285,2,0,São Paulo,Internacional,2015,05/09/2015 19:30,Morumbi
23,283,316,5,1,Cruzeiro,Figueirense,2015,06/09/2015 11:00,Mineirão
23,284,290,2,1,Grêmio,Goiás,2015,06/09/2015 16:00,Arena do Grêmio
23,292,277,1,1,Sport,Santos,2015,06/09/2015 18:30,Ilha do Retiro
23,293,317,0,0,Atlético-PR,Joinville,2015,05/09/2015 21:00,Arena da Baixada
23,314,294,0,2,Avaí,Coritiba,2015,06/09/2015 16:00,Ressacada
23,315,303,0,0,Chapecoense,Ponte Preta,2015,06/09/2015 11:00,Arena Condá
