rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
20,262,276,2,1,Flamengo,São Paulo,2015,23/08/2015 16:00,Maracanã
20,264,283,3,0,Corinthians,Cruzeiro,2015,23/08/2015 16:00,Arena Corinthians
20,277,314,5,2,Santos,Avaí,2015,22/08/2015 18:30,Vila Belmiro
20,282,275,2,1,Atlético-MG,Palmeiras,2015,23/08/2015 18:30,Independência
20,285,293,2,0,Internacional,Atlético-PR,2015,23/08/2015 16:00,Beira-Rio
20,290,267,3,0,Goiás,Vasco,2015,22/08/2015 18:30,Serra Dourada
20,294,315,1,0,Coritiba,Chapecoense,2015,23/08/2015 11:00,Couto Pereira
20,303,284,0,0,Ponte Preta,Grêmio,2015,23/08/2015 11:00,Moisés Lucarelli
20,316,292,2,1,Figueirense,Sport,2015,22/08/2015 21:00,Orlando Scarpelli
20,317,266,2,1,Joinville,Fluminense,2015,23/08/2015 16:00,Arena Joinville
