clube_id,clube,rodada_id,clube_rank,ano
373,Atlético-GO,16,20,2017
282,Atlético-MG,16,13,2017
293,Atlético-PR,16,16,2017
314,Avaí,16,17,2017
265,Bahia,16,14,2017
263,Botafogo,16,7,2017
315,Chapecoense,16,11,2017
264,Corinthians,16,1,2017
294,Coritiba,16,15,2017
283,Cruzeiro,16,9,2017
262,Flamengo,16,4,2017
266,Fluminense,16,12,2017
284,Grêmio,16,2,2017
275,Palmeiras,16,5,2017
303,PontePreta,16,10,2017
277,Santos,16,3,2017
276,SãoPaulo,16,18,2017
292,Sport,16,6,2017
267,Vasco,16,8,2017
287,Vitória,16,19,2017
