clube_id,clube,rodada_id,clube_rank,ano
373,Atlético-GO,32,20,2017
282,Atlético-MG,32,12,2017
293,Atlético-PR,32,11,2017
314,Avaí,32,19,2017
265,Bahia,32,10,2017
263,Botafogo,32,6,2017
315,Chapecoense,32,14,2017
264,Corinthians,32,1,2017
294,Coritiba,32,15,2017
283,Cruzeiro,32,5,2017
262,Flamengo,32,7,2017
266,Fluminense,32,13,2017
284,Grêmio,32,3,2017
275,Palmeiras,32,4,2017
303,PontePreta,32,18,2017
277,Santos,32,2,2017
276,SãoPaulo,32,9,2017
292,Sport,32,16,2017
267,Vasco,32,8,2017
287,Vitória,32,17,2017
