clube_id,clube,rodada_id,clube_rank,ano
373,Atlético-GO,33,20,2017
282,Atlético-MG,33,10,2017
293,Atlético-PR,33,13,2017
314,Avaí,33,19,2017
265,Bahia,33,9,2017
263,Botafogo,33,5,2017
315,Chapecoense,33,14,2017
264,Corinthians,33,1,2017
294,Coritiba,33,15,2017
283,Cruzeiro,33,6,2017
262,Flamengo,33,7,2017
266,Fluminense,33,12,2017
284,Grêmio,33,2,2017
275,Palmeiras,33,4,2017
303,PontePreta,33,18,2017
277,Santos,33,3,2017
276,SãoPaulo,33,11,2017
292,Sport,33,17,2017
267,Vasco,33,8,2017
287,Vitória,33,16,2017
