clube_id,clube,rodada_id,clube_rank,ano
373,Atlético-GO,19,20,2017
282,Atlético-MG,19,15,2017
293,Atlético-PR,19,8,2017
314,Avaí,19,19,2017
265,Bahia,19,13,2017
263,Botafogo,19,11,2017
315,Chapecoense,19,16,2017
264,Corinthians,19,1,2017
294,Coritiba,19,10,2017
283,Cruzeiro,19,7,2017
262,Flamengo,19,5,2017
266,Fluminense,19,9,2017
284,Grêmio,19,2,2017
275,Palmeiras,19,4,2017
303,PontePreta,19,14,2017
277,Santos,19,3,2017
276,SãoPaulo,19,17,2017
292,Sport,19,6,2017
267,Vasco,19,12,2017
287,Vitória,19,18,2017
