clube_id,clube,rodada_id,clube_rank,ano
373,Atlético-GO,36,20,2017
282,Atlético-MG,36,8,2017
293,Atlético-PR,36,11,2017
314,Avaí,36,19,2017
265,Bahia,36,10,2017
263,Botafogo,36,7,2017
315,Chapecoense,36,12,2017
264,Corinthians,36,1,2017
294,Coritiba,36,15,2017
283,Cruzeiro,36,5,2017
262,Flamengo,36,6,2017
266,Fluminense,36,14,2017
284,Grêmio,36,2,2017
275,Palmeiras,36,3,2017
303,PontePreta,36,17,2017
277,Santos,36,4,2017
276,SãoPaulo,36,13,2017
292,Sport,36,18,2017
267,Vasco,36,9,2017
287,Vitória,36,16,2017
